Cache_Type,Number,Steps,Cache_Hit
1,22169,193,0
1,27446,59,0
1,8052,70,0
1,23207,87,0
1,22195,69,0
1,31060,103,1
1,11799,50,0
1,22286,131,0
1,28378,59,0
1,30224,85,0
1,8335,114,0
1,7390,207,0
1,16380,159,0
1,11312,130,0
1,19933,105,0
1,16683,89,0
1,31922,98,0
1,28279,103,0
1,15877,146,0
1,27382,152,0
1,12998,138,0
1,19229,123,0
1,24501,64,1
1,16967,84,0
1,19955,43,0
1,4988,134,0
1,16680,128,0
1,21884,162,0
1,14315,50,0
1,3084,35,0
1,20554,56,0
1,26848,90,0
1,14751,120,0
1,22673,87,0
1,26141,139,0
1,25727,232,0
1,442,115,0
1,30867,85,0
1,8539,127,0
1,21561,149,0
1,29806,165,0
1,26639,170,1
1,21597,69,0
1,11798,50,1
1,10356,42,0
1,14444,71,0
1,2619,102,0
1,21209,100,0
1,13646,120,0
1,13744,151,0
1,26421,139,0
1,31960,85,0
1,14032,58,1
1,27636,59,1
1,26705,69,0
1,4362,46,0
1,10718,192,0
1,8470,57,0
1,17990,48,0
1,1634,42,0
1,1655,42,0
1,5805,142,0
1,32665,116,0
1,22363,162,1
1,15091,71,0
1,10306,148,0
1,19974,167,0
1,12757,125,0
1,27784,108,0
1,6589,137,0
1,2849,66,0
1,22815,56,0
1,8467,202,0
1,10781,29,0
1,18493,154,0
1,28245,33,0
1,13845,151,0
1,15980,84,0
1,7565,39,0
1,4844,72,0
1,18684,92,0
1,14578,120,0
1,29833,121,0
1,6539,168,0
1,29861,72,0
1,20650,105,0
1,20883,105,0
1,14620,120,0
1,2078,63,0
1,31986,191,0
1,24795,64,0
1,30244,85,0
1,6832,57,0
1,18822,61,0
1,19072,30,0
1,13903,112,0
1,8477,83,0
1,9903,73,0
1,4600,46,0
1,12880,24,0
1,26662,95,0
1,2488,89,0
1,1201,57,0
1,14823,120,0
1,6224,124,0
1,29090,134,0
1,31736,54,0
1,32323,147,0
1,9960,91,0
1,9241,153,1
1,30235,121,0
1,22155,69,0
1,22597,38,1
1,13990,107,0
1,19146,74,0
1,12984,138,0
1,14157,58,0
1,14373,32,0
1,32451,160,0
1,12453,94,0
1,9787,197,0
1,3706,131,1
1,31407,85,0
1,1897,68,0
1,27807,258,0
1,23680,51,0
1,10566,104,0
1,15588,146,0
1,26277,214,0
1,1090,44,0
1,16570,128,0
1,22936,30,0
1,14747,102,0
1,6510,75,0
1,15187,177,0
1,3770,131,0
1,12718,81,0
1,22534,61,0
1,17238,141,0
1,649,144,0
1,11508,55,1
1,29529,134,0
1,5676,129,0
1,14047,195,0
1,14256,50,0
1,20786,149,0
1,8896,47,0
1,15878,146,0
1,15825,146,0
1,1359,65,0
1,26409,77,0
1,12748,125,1
1,30139,64,0
1,8468,34,0
1,20873,56,0
1,8410,96,0
1,26698,69,0
1,11137,91,0
1,10293,29,0
1,26177,139,0
1,14868,133,0
1,21858,162,0
1,15638,40,0
1,8022,189,0
1,6639,75,1
1,15813,53,0
1,28751,134,0
1,13248,94,0
1,30900,147,0
1,23217,144,0
1,17951,141,1
1,9167,91,0
1,28226,152,0
1,23061,144,0
1,5129,147,0
1,4368,33,0
1,28613,77,0
1,3839,113,0
1,2355,32,0
1,13598,120,0
1,15160,177,0
1,16142,71,0
1,5645,36,0
1,15034,89,0
1,7208,57,0
1,25642,64,0
1,30514,85,0
1,11550,130,0
1,28091,46,0
1,13938,58,0
1,26515,77,0
1,29071,165,0
1,32242,98,0
1,4726,59,0
1,15826,102,0
1,32562,116,0
1,13867,151,0
1,4007,43,0
1,30956,147,0
1,18720,61,0
1,11498,55,0
1,23308,113,0
1,27,111,0
1,3772,38,0
1,1240,88,0
1,10806,73,0
1,6651,44,0
1,1605,21,0
1,15628,40,0
1,23157,56,0
1,24299,157,0
1,5543,204,0
1,22154,69,0
1,4172,126,0
1,10934,117,0
1,3479,56,0
1,29449,103,0
1,27427,59,0
1,20851,43,0
1,6878,150,0
1,20730,56,0
1,8508,78,0
1,7081,101,0
1,25077,64,0
1,18629,154,0
1,6120,49,0
1,19895,136,0
1,30931,209,0
1,12118,143,0
1,19451,105,0
1,15987,84,0
1,13059,169,1
1,16856,159,0
1,7805,176,1
1,16658,190,0
1,29689,72,0
1,32448,41,0
1,22946,113,0
1,26184,139,0
1,31654,103,1
1,4110,38,1
1,508,48,0
1,22703,100,0
1,24906,95,0
1,10959,192,0
1,18416,61,0
1,22637,69,0
1,12426,125,0
1,2023,156,0
1,11623,161,0
1,6674,67,0
1,23746,100,0
1,23053,38,1
1,13253,94,0
1,3263,74,0
1,32412,191,1
1,25879,170,1
1,9759,153,0
1,19341,22,0
1,4066,113,0
1,6776,36,0
1,21417,237,0
1,15916,97,0
1,6544,44,0
1,24327,64,0
1,20077,66,0
1,11467,68,0
1,2094,125,0
1,24066,51,0
1,579,30,0
1,19256,74,0
1,6748,44,0
1,3410,136,0
1,14333,102,0
1,32585,41,0
1,7599,57,0
1,18192,22,0
1,22754,38,0
1,26234,108,0
1,28091,46,1
1,7241,101,0
1,1630,135,0
1,24279,51,0
1,26993,46,0
1,17662,123,0
1,23031,113,0
1,5917,98,0
1,21164,56,0
1,20847,136,0
1,24963,51,0
1,27164,38,0
1,19462,48,0
1,154,23,0
1,11160,130,0
1,2399,71,0
1,26864,90,0
1,24574,157,0
1,30789,54,0
1,15119,133,0
1,1026,36,1
1,6308,93,0
1,25087,87,1
1,12053,24,0
1,20367,87,0
1,3424,105,0
1,4830,121,0
1,12159,68,0
1,21629,69,0
1,11861,50,0
1,23050,38,0
1,12325,156,0
1,21331,193,0
1,9655,104,0
1,13680,58,0
1,396,27,0
1,15252,32,0
1,16853,84,0
1,9145,65,0
1,11018,161,0
1,11596,143,0
1,16470,115,0
1,21116,79,0
1,12331,187,0
1,14568,45,0
1,24258,126,0
1,31922,98,1
1,17748,22,0
1,20810,180,0
1,21573,69,0
1,3435,149,0
1,14246,50,0
1,9245,153,0
1,6320,80,0
1,23232,51,0
1,3109,35,0
1,19558,48,0
1,7361,132,0
1,3337,66,0
1,6682,137,0
1,4956,134,0
1,22436,113,0
1,1616,29,0
1,9398,83,0
1,13178,138,0
1,19897,74,0
1,24069,188,0
1,14327,58,0
1,20946,87,0
1,29848,72,0
1,17650,141,0
1,19664,43,0
1,8612,78,0
1,6227,93,0
1,25970,51,0
1,30852,85,0
1,26159,152,0
1,9723,104,0
1,5086,178,0
1,11091,55,0
1,18119,40,0
1,32613,116,0
1,25417,82,0
1,16984,35,0
1,10536,55,0
1,15405,146,0
1,29293,165,0
1,28850,121,0
1,1546,122,0
1,31740,129,0
1,1252,132,0
1,17378,48,0
1,27638,64,0
1,11783,81,0
1,15516,146,0
1,18292,35,0
1,9303,34,0
1,29144,165,0
1,1925,50,0
1,3042,110,0
1,11988,50,0
1,30033,165,0
1,5516,129,0
1,5301,28,0
1,1757,55,0
1,29678,72,0
1,27341,59,0
1,29165,165,0
1,26500,77,0
1,15178,71,0
1,25092,64,0
1,2211,94,0
1,399,120,0
1,22757,131,0
1,13125,76,0
1,20205,87,0
1,22475,162,0
1,21796,162,0
1,21230,149,0
1,32514,72,0
1,13731,151,0
1,8089,26,0
1,15577,84,0
1,1438,52,0
1,29680,121,0
1,4229,82,0
1,32726,72,0
1,12200,112,0
1,19,20,0
1,9115,153,0
1,7512,88,0
1,23315,113,0
1,22850,82,1
1,20487,180,0
1,4462,95,0
1,12034,187,0
1,30751,103,0
1,8623,78,0
1,5877,49,0
1,7983,52,1
1,21647,69,0
1,30649,33,0
1,31757,147,0
1,16013,53,0
1,32201,46,0
1,3149,61,0
1,6857,57,0
1,9516,78,0
1,30893,54,0
1,10652,86,0
1,18987,154,0
1,27997,134,0
1,22616,113,1
1,12321,156,0
1,23375,69,0
1,3096,123,0
1,17653,48,0
1,21030,180,0
1,30438,33,0
1,2202,94,0
1,25813,25,0
1,10379,223,0
1,28390,59,0
1,22354,162,0
1,23491,82,0
1,1219,132,0
1,22656,38,0
1,23550,126,0
1,21649,69,0
1,9247,184,0
1,595,74,0
1,22290,144,0
1,18679,154,0
1,10319,148,0
1,6879,150,0
1,16985,110,0
1,31646,77,0
1,31014,147,0
1,6972,181,0
1,24798,263,0
1,22647,113,0
1,29597,95,0
1,18955,61,0
1,1549,122,0
1,12113,68,1
1,2587,146,0
1,27310,183,0
1,22550,87,0
1,31915,98,0
1,14835,120,0
1,27828,59,0
1,4498,46,0
1,13510,37,0
1,31278,41,0
1,12183,37,0
1,1641,73,0
1,17663,123,0
1,1932,24,0
1,11946,24,0
1,28659,103,0
1,16220,159,0
1,12741,32,0
1,10573,104,0
1,17501,79,0
1,25701,126,0
1,3604,56,0
1,7011,57,0
1,7503,62,0
1,32565,160,0
1,13046,200,0
1,6662,181,0
1,29131,59,0
1,18384,48,0
1,24880,38,0
1,26745,121,0
1,10073,135,0
1,16311,128,0
1,15887,146,0
1,22877,82,0
1,15969,190,0
1,15546,40,0
1,755,64,1
1,20520,56,0
1,7640,31,0
1,5646,59,0
1,17935,141,0
1,30420,33,0
1,16926,40,0
1,10143,117,0
1,16490,128,0
1,31700,103,0
1,21287,100,0
1,8103,189,0
1,13609,89,0
1,27724,152,0
1,26074,51,0
1,19072,30,1
1,24081,43,0
1,32385,54,0
1,27830,59,0
1,20663,167,0
1,328,112,0
1,24719,157,0
1,7099,57,0
1,7009,181,0
1,5211,134,0
1,24410,157,0
1,17288,35,0
1,21170,149,0
1,4229,82,1
1,31174,103,0
1,26561,46,0
1,10955,161,1
1,23599,175,0
1,13355,94,0
1,5299,98,0
1,29396,134,1
1,28083,46,0
1,16387,53,0
1,14395,71,0
1,6731,44,0
1,2917,35,0
1,19430,167,1
1,483,22,0
1,8347,65,0
1,19668,43,0
1,4025,69,0
1,3663,69,0
1,8945,47,0
1,16717,66,0
1,26914,139,0
1,25048,113,0
1,31819,98,0
1,24481,64,0
1,7230,70,0
1,30326,85,0
1,11218,112,0
1,9000,47,0
1,3223,22,0
1,24803,126,0
1,30057,64,0
1,31238,147,0
1,592,25,0
1,20733,56,0
1,28806,165,0
1,26797,139,0
1,20387,35,0
1,29037,165,0
1,31040,103,0
1,1700,60,0
1,27278,77,0
1,27270,139,0
1,14250,76,0
1,14470,164,0
1,20168,43,0
1,3183,61,0
1,12640,81,1
1,19277,123,0
1,15354,133,0
1,25733,64,0
1,6495,49,0
1,21712,56,0
1,9260,109,0
1,16891,159,0
1,21018,30,0
1,32139,98,0
1,24189,95,0
1,28099,82,0
1,21962,43,0
1,6047,93,0
1,29208,46,0
1,6578,137,0
1,30981,54,0
1,10009,166,0
1,3427,30,0
1,19167,136,0
1,15250,84,0
1,16247,40,0
1,32122,46,0
1,17228,79,0
1,7036,150,0
1,23145,175,0
1,14811,164,0
1,11976,50,0
1,7781,39,0
1,3028,110,0
1,22627,113,0
1,5907,124,0
1,1309,145,0
1,14108,58,0
1,32121,253,0
1,25412,56,0
1,23923,144,0
1,10659,55,0
1,7305,194,0
1,26216,46,0
1,26187,139,0
1,16013,53,1
1,7348,132,0
1,16748,66,0
1,31217,147,0
1,28615,51,0
1,13765,107,0
1,7229,119,0
1,29357,196,0
1,30791,209,0
1,6503,62,0
1,31277,41,0
1,15768,27,0
1,27541,59,0
1,15510,53,0
1,11673,81,0
1,4013,43,0
1,26250,77,0
1,21844,17,0
1,11976,50,1
1,28963,103,1
1,15703,84,0
1,24733,157,0
1,23063,56,0
1,4859,121,0
1,19146,74,1
1,17564,172,0
1,22867,131,0
1,8917,47,0
1,17613,141,0
1,25375,64,0
1,15463,133,0
1,4359,170,0
1,14896,40,0
1,12361,94,0
1,1335,145,0
1,31984,54,0
1,7592,39,0
1,8582,78,0
1,10955,161,1
1,15242,40,0
1,535,22,0
1,2244,45,0
1,22448,131,0
1,11327,86,0
1,27661,46,0
1,12257,94,0
1,26523,121,0
1,20478,242,0
1,23695,74,0
1,18527,141,0
1,26704,139,0
1,22157,69,0
1,31000,54,0
1,863,41,0
1,8642,171,0
1,5665,129,0
1,29918,116,0
1,26061,51,0
1,27004,139,0
1,8492,34,0
1,8022,189,1
1,11480,81,0
1,17727,79,1
1,28278,103,0
1,15354,133,1
1,22181,56,1
1,8429,158,0
1,18287,185,0
1,1866,86,0
1,9028,39,0
1,7077,57,0
1,28868,46,0
1,3345,136,0
1,8675,47,0
1,12336,37,0
1,16688,128,0
1,13289,76,0
1,7745,52,0
1,15516,146,1
1,6805,62,1
1,8705,171,0
1,614,38,0
1,11558,143,0
1,31051,147,1
1,24350,157,0
1,146,116,0
1,20062,48,0
1,3511,43,0
1,22496,175,0
1,6515,49,0
1,2693,66,0
1,5152,103,0
1,9799,47,1
1,21146,105,0
1,5690,67,0
1,24255,82,0
1,17269,53,0
1,12592,63,0
1,20566,87,0
1,17941,48,0
1,1718,148,0
1,19685,74,0
1,22804,30,0
1,29570,59,0
1,5565,116,0
1,3882,100,0
1,9333,34,0
1,14866,71,0
1,10801,161,0
1,29344,41,0
1,3042,110,1
1,29082,72,0
1,20584,30,0
1,22224,131,0
1,8979,91,0
1,2052,37,0
1,882,28,0
1,15388,146,0
1,21553,149,0
1,15591,84,0
1,19033,53,0
1,31733,54,0
1,1847,68,0
1,15195,133,0
1,15015,102,0
1,20815,110,0
1,22686,82,0
1,1547,34,0
1,1065,75,0
1,17746,172,0
1,9017,39,0
1,27019,64,0
1,27123,90,0
1,21587,118,1
1,24926,188,0
1,26860,139,0
1,19620,167,0
1,24322,64,0
1,10566,104,1
1,22670,87,1
1,10731,47,0
1,15333,58,0
1,18614,92,0
1,6966,88,0
1,13642,138,0
1,32005,54,0
1,17375,110,0
1,13664,58,0
1,28186,108,0
1,15847,58,0
1,15236,177,0
1,10967,117,0
1,22224,131,1
1,3517,149,0
1,32346,28,0
1,23170,51,0
1,12670,156,0
1,18910,154,0
1,18868,61,0
1,19585,167,0
1,26013,64,0
1,31860,54,0
1,32095,98,0
1,9849,73,0
1,29449,103,1
1,4980,90,0
1,18123,185,0
1,14891,133,0
1,5709,28,0
1,980,23,0
1,1900,29,0
1,25164,64,0
1,545,43,0
1,11512,130,0
1,31328,54,0
1,8592,26,0
1,21041,105,0
1,4205,95,0
1,23890,250,1
1,14345,195,0
1,6944,31,0
1,12761,76,0
1,8350,114,0
1,8879,171,0
1,15309,84,0
1,13106,138,0
1,25270,64,0
1,14656,40,0
1,21461,74,0
1,303,42,0
1,15044,40,0
1,24138,43,0
1,857,28,0
1,9212,60,0
1,5777,142,1
1,30085,46,0
1,22529,131,0
1,2098,63,0
1,12197,125,0
1,5223,59,0
1,2880,22,0
1,21510,74,0
1,23472,144,0
1,8435,57,0
1,30170,116,0
1,7361,132,1
1,15400,53,0
1,21202,56,0
1,23716,188,0
1,4208,82,0
1,4404,95,0
1,19108,105,0
1,31371,54,0
1,26588,121,0
1,13257,76,0
1,13208,138,0
1,27608,59,0
1,13500,138,0
1,31506,103,0
1,9018,140,0
1,24243,144,0
1,24618,38,0
1,4374,77,0
1,11149,37,0
1,11493,174,0
1,27988,121,0
1,31381,178,0
1,21338,48,0
1,17122,27,0
1,21620,162,0
1,22066,100,0
1,26823,152,0
1,30726,178,0
1,2562,53,0
1,5848,142,0
1,25131,38,0
1,15391,177,0
1,1575,60,0
1,15702,84,0
1,16673,159,0
1,15916,97,1
1,24694,51,0
1,21836,162,0
1,11228,130,0
1,28772,165,1
1,21463,48,0
1,14667,45,0
1,12474,63,0
1,3450,43,0
1,16067,97,0
1,25144,108,0
1,26651,77,0
1,800,28,0
1,29623,165,0
1,17905,92,0
1,26739,95,0
1,26058,51,0
1,28130,59,0
1,2355,32,1
1,16542,97,0
1,20916,180,1
1,15905,102,0
1,2236,89,0
1,27764,108,0
1,23846,51,0
1,17454,141,0
1,32172,54,0
1,30622,85,0
1,32759,173,0
1,2069,125,0
1,16689,115,0
1,17064,35,0
1,5200,28,0
1,18407,154,0
1,29539,72,0
1,7766,52,0
1,21682,131,0
1,3505,56,0
1,2413,71,0
1,12604,63,0
1,31546,178,0
1,25007,157,0
1,1774,55,0
1,23433,105,0
1,26148,108,0
1,27838,90,0
1,26271,245,0
1,3364,43,0
1,25999,51,0
1,7952,26,0
1,30261,41,0
1,16890,172,1
1,5759,111,0
1,12067,42,0
1,10633,148,0
1,6294,124,0
1,28456,152,0
1,1268,39,0
1,10486,55,0
1,14066,107,0
1,24682,38,0
1,25968,139,0
1,7938,145,0
1,29068,72,0
1,12440,37,0
1,29227,46,0
1,2369,120,0
1,26813,95,0
1,29565,209,0
1,20820,30,0
1,4215,157,1
1,4166,126,0
1,17313,53,0
1,4585,152,0
1,11261,161,0
1,21804,56,0
1,8392,65,0
1,8231,52,0
1,5222,54,0
1,21959,149,0
1,6076,155,0
1,24133,43,0
1,18785,66,0
1,24597,157,0
1,5964,93,0
1,13665,63,0
1,12001,143,0
1,10836,55,0
1,5781,49,1
1,12987,200,0
1,1404,83,0
1,31183,85,0
1,28800,59,0
1,1313,26,0
1,16913,84,0
1,11256,174,0
1,6284,124,0
1,28330,121,0
1,2222,32,0
1,21943,268,0
1,3278,105,0
1,32423,160,0
1,20145,136,0
1,27906,134,0
1,10550,104,0
1,10199,117,0
1,26669,183,0
1,12462,63,0
1,16403,115,0
1,1754,55,0
1,1167,31,0
1,17028,40,0
1,7129,119,0
1,27880,183,0
1,24193,95,0
1,10136,34,0
1,20002,180,0
1,707,126,0
1,8974,47,0
1,8918,47,0
1,28660,103,1
1,6122,49,0
1,21511,74,0
1,7646,176,0
1,14146,102,0
1,29200,46,0
1,10662,55,0
1,5138,54,0
1,1461,96,1
1,12492,63,0
1,14194,58,1
1,13292,120,0
1,21676,43,0
1,6546,137,0
1,22626,113,0
1,10902,55,0
1,8833,78,0
1,24546,51,0
1,9797,135,0
1,19892,74,0
1,17678,79,0
1,15807,177,0
1,97,118,0
1,6020,41,0
1,17775,71,0
1,28771,165,0
1,25947,108,0
1,10538,55,0
1,10506,29,0
1,27953,90,0
1,9303,34,1
1,18245,61,0
1,19405,167,0
1,25323,108,0
1,10591,148,0
1,1222,39,0
1,12215,156,0
1,23333,82,0
1,26889,90,1
1,4098,157,0
1,26010,139,0
1,4090,64,0
1,12116,112,0
1,22022,193,0
1,29471,103,1
1,18941,154,0
1,21972,131,0
1,28714,72,0
1,23050,38,1
1,23154,113,0
1,9487,60,0
1,4073,95,0
1,9407,109,0
1,1471,171,0
1,25894,126,0
1,23791,126,0
1,7173,119,0
1,29213,165,0
1,25016,157,0
1,31092,41,0
1,2571,53,0
1,28307,152,0
1,25859,139,0
1,8393,127,0
1,11945,249,0
1,9765,73,0
1,28236,59,0
1,5168,103,1
1,18663,92,0
1,4937,134,0
1,10113,135,0
1,18929,61,0
1,22979,175,0
1,18330,154,0
1,24094,43,0
1,4778,28,0
1,1071,168,0
1,23504,51,0
1,845,41,0
1,10471,86,0
1,11866,143,0
1,7152,101,0
1,30545,85,0
1,24306,157,0
1,18480,35,0
1,17344,48,0
1,9252,109,0
1,24301,64,0
1,23332,82,0
1,24446,95,0
1,11103,68,1
1,12573,107,1
1,18221,61,0
1,9425,153,0
1,11099,91,0
1,31881,178,0
1,20750,87,0
1,22528,25,0
1,24470,113,0
1,13764,107,0
1,26075,51,0
1,4450,139,0
1,8280,127,0
1,12295,50,0
1,14265,50,0
1,30486,134,0
1,1430,26,0
1,17538,141,0
1,6117,62,0
1,16115,128,0
1,12566,156,0
1,1012,111,0
1,12792,76,0
1,3266,136,0
1,980,23,1
1,9850,73,0
1,3177,53,0
1,171,124,0
1,17061,172,0
1,11684,81,0
1,29267,59,0
1,2542,32,0
1,28186,108,1
1,27854,64,0
1,10872,68,0
1,20948,149,0
1,20903,149,0
1,27566,152,0
1,8071,70,0
1,21220,100,0
1,3588,69,0
1,22313,162,0
1,23962,51,0
1,28761,33,0
1,8916,47,0
1,29803,46,0
1,2307,151,0
1,8660,47,0
1,15237,177,0
1,18998,105,1
1,12872,76,0
1,1871,130,0
1,17271,172,0
1,29818,72,0
1,11116,161,0
1,31058,147,0
1,1376,34,0
1,22055,100,0
1,17008,79,0
1,26985,77,0
1,23023,113,0
1,7487,70,0
1,1306,26,0
1,9941,91,0
1,10671,86,0
1,19759,97,0
1,29173,165,0
1,23426,144,0
1,17967,185,0
1,17247,79,0
1,15001,164,0
1,21817,74,0
1,24160,69,0
1,27144,46,0
1,31532,85,0
1,28439,196,0
1,4670,90,0
1,3398,61,0
1,2857,172,0
1,12094,94,0
1,27058,38,0
1,1646,135,0
1,19296,74,0
1,27850,59,0
1,12983,169,0
1,12705,107,0
1,5439,67,0
1,4615,90,0
1,2749,40,0
1,24993,51,0
1,12111,94,0
1,20193,167,0
1,5962,93,0
1,17892,97,0
1,27393,152,0
1,20379,74,0
1,12775,156,0
1,30439,165,0
1,20395,87,0
1,19396,22,0
1,2874,53,0
1,7365,132,0
1,30414,85,0
1,359,50,0
1,2416,19,0
1,25608,170,0
1,32154,28,0
1,28803,165,0
1,26078,82,0
1,13503,174,0
1,12212,156,0
1,27322,152,0
1,19943,74,0
1,24529,157,0
1,20278,61,0
1,19277,123,1
1,2848,35,0
1,13968,151,0
1,7672,132,0
1,27464,152,0
1,30386,72,0
1,16529,141,0
1,3086,110,1
1,9722,166,0
1,15360,27,0
1,956,54,0
1,12177,63,0
1,424,14,0
1,11914,50,0
1,4767,103,0
1,27043,90,0
1,20611,149,0
1,14097,107,0
1,21767,180,0
1,23725,38,0
1,24022,43,0
1,7165,101,0
1,16082,97,0
1,6123,186,0
1,31620,191,0
1,10491,86,0
1,26879,245,0
1,7211,119,0
1,946,36,0
1,31210,147,0
1,16647,203,0
1,7633,31,0
1,8897,34,0
1,27896,134,0
1,17008,79,1
1,10271,60,0
1,32127,235,0
1,8,3,0
1,28319,108,0
1,1459,34,0
1,1950,143,0
1,7512,88,1
1,30446,134,0
1,4689,152,0
1,7781,39,1
1,7008,57,0
1,19710,97,0
1,23011,56,0
1,15269,84,0
1,29693,240,0
1,3407,61,0
1,10430,86,0
1,21743,180,0
1,30414,85,1
1,30733,41,0
1,28967,103,0
1,15108,133,0
1,31454,85,1
1,27693,90,0
1,10774,148,0
1,3469,30,0
1,21380,162,0
1,6329,155,0
1,2874,53,1
1,5900,142,0
1,3208,22,1
1,22632,131,0
1,19004,167,0
1,9491,52,0
1,12679,55,0
1,27506,33,0
1,15688,177,0
1,12468,63,0
1,9369,60,0
1,930,36,1
1,1738,29,0
1,27448,121,0
1,18480,35,1
1,22189,56,0
1,11893,99,0
1,787,59,0
1,68,14,0
1,10946,161,0
1,19338,22,0
1,13592,63,0
1,20141,136,0
1,4450,139,1
1,9303,34,1
1,32234,98,0
1,3792,38,0
1,17522,66,0
1,26366,245,0
1,32691,54,0
1,5245,103,0
1,22927,69,0
1,24439,38,0
1,28696,121,0
1,12824,63,0
1,16289,40,0
1,20184,136,0
1,8812,52,0
1,27127,90,0
1,15027,89,0
1,18388,48,0
1,547,30,0
1,20236,74,0
1,20994,149,0
1,13442,45,0
1,4490,46,0
1,22724,82,0
1,25683,162,0
1,26976,46,0
1,16566,97,0
1,11822,143,0
1,22154,69,1
1,27032,38,0
1,12474,63,1
1,11360,37,0
1,4217,56,0
1,16514,190,0
1,14110,58,0
1,11287,86,0
1,15350,177,0
1,5225,85,0
1,13708,32,0
1,19101,61,0
1,31280,103,0
1,22162,69,0
1,6603,44,1
1,14832,120,0
1,835,134,0
1,13434,89,0
1,6642,106,0
1,23584,144,0
1,25609,201,0
1,11872,50,0
1,213,13,0
1,11769,125,1
1,20019,167,0
1,30467,85,0
1,7876,26,0
1,17634,97,0
1,11929,99,0
1,173,31,0
1,12917,76,0
1,25605,126,0
1,32207,85,0
1,23408,144,0
1,24126,144,0
1,27824,59,0
1,32505,67,0
1,18608,154,0
1,32135,46,1
1,11771,125,0
1,24800,157,0
1,10210,60,0
1,28288,121,1
1,22444,162,0
1,30021,178,0
1,8338,158,0
1,9231,91,0
1,5207,103,0
1,29301,72,1
1,11691,104,0
1,5133,54,0
1,3786,38,0
1,29469,121,0
1,28147,152,0
1,21937,43,0
1,26280,33,0
1,10336,104,0
1,24021,51,0
1,1100,93,0
1,22611,87,0
1,29223,165,0
1,24163,69,0
1,14903,164,0
1,7183,150,0
1,20920,180,0
1,11675,81,0
1,14346,120,0
1,16485,66,0
1,27275,139,0
1,13289,76,1
1,3087,110,0
1,966,23,1
1,1368,127,0
1,19182,167,0
1,19959,74,0
1,29041,59,0
1,18805,123,0
1,24960,126,0
1,17099,53,0
1,17815,97,0
1,8287,65,0
1,8434,57,0
1,32037,46,1
1,23740,100,0
1,30615,85,0
1,30613,85,0
1,19871,118,0
1,12896,24,0
1,21679,74,0
1,11390,174,0
1,6028,23,0
1,13023,76,0
1,28580,196,0
1,24714,38,0
1,24038,95,0
1,25750,77,0
1,18286,61,0
1,8352,34,0
1,7304,132,0
1,11335,86,0
1,25814,77,0
1,27958,90,0
1,16797,66,0
1,12478,50,0
1,16264,115,0
1,23319,113,0
1,23385,144,0
1,8629,52,0
1,31081,54,0
1,12643,156,0
1,19943,74,1
1,26102,77,0
1,25642,64,1
1,10455,55,0
1,9634,122,0
1,29887,116,0
1,1310,145,0
1,12366,156,0
1,22919,30,0
1,24170,69,0
1,2888,48,0
1,23176,144,0
1,4586,108,0
1,18509,110,0
1,27577,152,0
1,22827,82,0
1,18281,92,0
1,24544,64,0
1,6169,111,0
1,10503,130,0
1,19999,66,0
1,2333,32,0
1,899,116,0
1,21406,193,0
1,8474,34,0
1,19501,123,0
1,27030,38,0
1,27108,90,0
1,526,79,0
1,17984,48,0
1,3016,66,0
1,7235,163,0
1,16714,66,0
1,8637,127,0
1,22782,206,0
1,5090,41,0
1,16876,159,0
1,22939,131,0
1,13146,76,0
1,28967,103,1
1,3665,43,0
1,19470,48,0
1,18516,35,0
1,4987,165,0
1,4304,33,0
1,24679,188,0
1,12045,42,0
1,3661,131,0
1,17576,97,0
1,17461,48,0
1,16607,128,0
1,28505,152,0
1,29494,103,0
1,945,36,0
1,24633,157,0
1,14890,40,0
1,20844,136,0
1,345,125,0
1,8618,34,0
1,15581,84,0
1,4478,139,0
1,4314,51,0
1,2875,53,0
1,8745,52,0
1,15582,71,0
1,14643,45,0
1,24066,51,1
1,25756,170,0
1,27243,38,0
1,25112,38,0
1,7668,57,0
1,1831,68,0
1,9446,60,0
1,28820,165,0
1,19451,105,1
1,14045,45,0
1,5541,67,0
1,5875,54,0
1,1609,73,0
1,14840,120,0
1,18315,97,1
1,23519,82,0
1,747,46,0
1,20509,149,0
1,5687,173,0
1,7369,44,0
1,6305,62,0
1,26593,121,0
1,7548,39,0
1,3979,95,0
1,18925,61,0
1,19851,74,0
1,15633,40,0
1,1867,37,0
1,1642,29,0
1,14107,133,0
1,1162,119,1
1,162,23,0
1,5727,80,0
1,20876,56,0
1,7047,106,0
1,14589,164,0
1,25748,77,0
1,13143,63,0
1,31276,41,0
1,21828,69,0
1,6756,36,0
1,22584,61,0
1,1489,47,0
1,23482,144,0
1,16916,84,0
1,2612,27,0
1,26106,77,0
1,1317,52,0
1,25443,108,0
1,23515,56,0
1,9609,73,0
1,10542,55,0
1,20066,43,0
1,6091,36,0
1,29746,46,0
1,18954,123,0
1,2182,45,0
1,18805,123,1
1,7216,57,0
1,858,103,0
1,4092,64,0
1,17188,27,0
1,54,112,0
1,24656,38,0
1,26940,90,0
1,17723,97,1
1,13737,94,0
1,23828,51,0
1,10977,148,0
1,10941,161,1
1,3852,51,0
1,5990,49,0
1,31672,147,0
1,16147,97,0
1,10940,161,0
1,29316,103,0
1,14103,58,0
1,8458,83,0
1,23005,56,0
1,12878,169,0
1,11120,130,0
1,22300,69,0
1,29588,72,0
1,20904,30,0
1,10021,91,0
1,30960,147,0
1,26742,51,1
